"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000180776",1598.96511821543,0.0778654040431339,0.0542779824964089,1.43456702813679,0.151410515914504,0.228767102079118,"253832","253832","zinc finger DHHC-type palmitoyltransferase 20"
"ENSG00000186174",2211.27498687562,0.0728705076584483,0.0508462436120981,1.43315420140712,0.151813774639391,0.229339007763676,"283149","283149","BCL9 like"
"ENSG00000144026",110.886696218239,0.259709873068873,0.181218391579763,1.43313198403795,0.151820122599148,0.229339007763676,"84874","84874","zinc finger protein 514"
"ENSG00000035115",184.662373488293,0.198062184600403,0.138218590278844,1.43296342554811,0.151868289813853,0.229388282955937,"26751","26751","SH3 and SYLF domain containing 1"
"ENSG00000103150",131.50656475265,-0.223218975540066,0.155895837082279,-1.43184692880705,0.152187633388137,0.2298471023655,"23417","23417","malonyl-CoA decarboxylase"
"ENSG00000249961",0.717517772368238,-3.04775565744512,2.12875426850755,-1.43170853608288,0.152227252450744,0.229883406618042,"283847","283847","telomere repeat binding bouquet formation protein 1"
"ENSG00000035862",14065.1928490765,-0.0484721619767493,0.0338657284680411,-1.43130427631262,0.152343028883312,0.230018732337111,"7077","7077","TIMP metallopeptidase inhibitor 2"
"ENSG00000171161",271.838309480548,0.167838503136357,0.117268218710861,1.43123605851116,0.152362572467359,0.230018732337111,"79894","79894","zinc finger protein 672"
"ENSG00000103888",2826.81977714824,0.0871548306109842,0.0608961985829734,1.43120313975317,0.152372003980308,0.230018732337111,"57214","57214","cell migration inducing hyaluronidase 1"
"ENSG00000135346",1.24288151937524,2.52811100447212,1.76645470861144,1.43117793631935,0.152379225285545,0.230018732337111,"1081","1081","glycoprotein hormones, alpha polypeptide"
"ENSG00000197062",124.721913621579,-0.235692311390307,0.164711418418309,-1.43094093690415,0.152447143263316,0.230097713729612,"7741","7741","zinc finger and SCAN domain containing 26"
"ENSG00000156140",73.8106751569113,0.303843054974795,0.212531694182505,1.42963644148942,0.152821390800979,0.230638993440839,"9508","9508","ADAM metallopeptidase with thrombospondin type 1 motif 3"
"ENSG00000160218",579.674967083383,0.119725789154481,0.0837610005960242,1.42937391271044,0.152896792275808,0.230729188221057,"7109","7109","trafficking protein particle complex subunit 10"
"ENSG00000184697",3.42497031363,1.45786678321298,1.01999147423141,1.42929310689731,0.152920006388842,0.23074061917171,"9074","9074","claudin 6"
"ENSG00000120662",82.3766212845306,0.280031116562607,0.195973810743274,1.4289211170642,0.153026907221612,0.230878309555952,"9617","9617","mitochondrial translation release factor 1"
"ENSG00000226174",7.31741993823465,0.95016991634693,0.665093167692852,1.42862678869937,0.153111530313079,0.230982363828135,"647310","647310","testis expressed 22"
"ENSG00000140945",1220.79854182487,0.0921668070371433,0.0645572098315665,1.42767643269608,0.153385012592971,0.231371278580585,"1012","1012","cadherin 13"
"ENSG00000127743",4.03449656144771,1.33890866388229,0.93802374814023,1.42737181924964,0.153472749239137,0.231479957296486,"27190","27190","interleukin 17B"
"ENSG00000089820",2.87181610590165,1.61247969010587,1.13002093289649,1.42694674334282,0.15359524600216,0.231634652475317,"393","393","Rho GTPase activating protein 4"
"ENSG00000108576",1.81653248340991,2.1394621372838,1.49937044849343,1.42690696580924,0.153606712743561,0.231634652475317,"6532","6532","solute carrier family 6 member 4"
"ENSG00000066583",156.112150857257,-0.206227203722805,0.144539684754853,-1.42678603507802,0.153641577660994,0.231663550006162,"51015","51015","isochorismatase domain containing 1"
"ENSG00000184922",72.627744638745,0.330526896841849,0.231687675073153,1.42660543655371,0.153693656294406,0.231718394131174,"752","752","formin like 1"
"ENSG00000119013",423.549081137592,-0.136840468162875,0.0960183585712693,-1.42514900482605,0.154114133603186,0.232317665444036,"4709","4709","NADH:ubiquinone oxidoreductase subunit B3"
"ENSG00000072954",26.2513244128921,-0.492447008277347,0.345547846063611,-1.42511960033081,0.154122631785701,0.232317665444036,"79041","79041","transmembrane protein 38A"
"ENSG00000018189",438.151628986081,-0.129105288987831,0.0906152351870839,-1.42476360317645,0.154225546652038,0.232431885249,"22902","22902","RUN and FYVE domain containing 3"
"ENSG00000189060",784.478604415323,-0.0996681701332977,0.0699564385524665,-1.42471761278339,0.154238845777466,0.232431885249,"3005","3005","H1.0 linker histone"
"ENSG00000137413",252.530958542443,0.168766865535701,0.11845832371456,1.42469402101591,0.154245668189844,0.232431885249,"129685","129685","TATA-box binding protein associated factor 8"
"ENSG00000162552",3.37380201725139,1.46073839836308,1.02580905549886,1.42398664793684,0.154450337221447,0.232698228814605,"54361","54361","Wnt family member 4"
"ENSG00000116353",196.422992767733,-0.184800001125857,0.129777639687123,-1.42397412660136,0.154453961961599,0.232698228814605,"51102","51102","mitochondrial trans-2-enoyl-CoA reductase"
"ENSG00000006015",274.964000312341,0.158235402588765,0.111132241846732,1.4238478407283,0.154490523454286,0.232729546972078,"55049","55049","required for excision 1-B domain containing"
"ENSG00000146457",758.467767913109,-0.101037706618123,0.0710698082397798,-1.42166848512149,0.155122513076742,0.233657739452195,"9589","9589","WT1 associated protein"
"ENSG00000123342",283.330734880766,-0.160742002239042,0.113104474909171,-1.42118163200992,0.155263963107827,0.233846928510911,"4327","4327","matrix metallopeptidase 19"
"ENSG00000007237",371.043203749801,-0.135590740325052,0.0954119906687488,-1.42110796949826,0.15528537349923,0.23385530270569,"8522","8522","growth arrest specific 7"
"ENSG00000185527",3.04860093712848,-1.5475898609421,1.08953947757812,-1.42040733061105,0.155489129893162,0.234138254995276,"5148","5148","phosphodiesterase 6G"
"ENSG00000197563",506.265503946904,-0.122623362555897,0.0863442191363017,-1.42016875921161,0.155558556363985,0.234218391897726,"23556","23556","phosphatidylinositol glycan anchor biosynthesis class N"
"ENSG00000180233",18.6213589683872,-0.584912734099253,0.411876914147059,-1.42011536458781,0.155574097912276,0.234218391897726,"223082","223082","zinc and ring finger 2"
"ENSG00000100156",1.79526089744702,2.20719985429553,1.55434962898042,1.42001504239644,0.155603301833161,0.234238456815269,"23539","23539","solute carrier family 16 member 8"
"ENSG00000165917",1.28652680075277,2.53715760887841,1.78883123249318,1.41833257536669,0.15609369040588,0.234952694169389,"5913","5913","receptor associated protein of the synapse"
"ENSG00000132825",110.845768059115,-0.26132625028726,0.184259327922071,-1.41825248813337,0.15611706262855,0.234963903093096,"5509","5509","protein phosphatase 1 regulatory subunit 3D"
"ENSG00000075275",131.295057208084,0.249935782637059,0.176289666160071,1.41775628759837,0.156261930281185,0.235136028688498,"9620","9620","cadherin EGF LAG seven-pass G-type receptor 1"
"ENSG00000181649",1421.47699763434,0.085782297211817,0.060505872689796,1.41775159002514,0.15626330224283,0.235136028688498,"7262","7262","pleckstrin homology like domain family A member 2"
"ENSG00000111664",27.9769564644037,-0.47050291226232,0.331924396318646,-1.41750024246678,0.156336723515117,0.235222518737715,"2784","2784","G protein subunit beta 3"
"ENSG00000154309",127.464780638269,0.227820982196016,0.160738982592489,1.41733497700179,0.156385013557042,0.235271182830692,"84976","84976","dispatched RND transporter family member 1"
"ENSG00000123427",116.37385412871,0.237972750262695,0.167969996378019,1.41675748880255,0.156553842605646,0.235501161684717,"25895","25895","EEF1A lysine methyltransferase 3"
"ENSG00000164124",10.1192827113552,-0.81862912731038,0.578456055778927,-1.41519674508039,0.157010818610221,0.236164503800103,"55314","55314","transmembrane protein 144"
"ENSG00000140543",98.0167444354195,-0.258425238969781,0.182618232831754,-1.41511192482006,0.157035682391691,0.236177824465546,"55070","55070","DET1 partner of COP1 E3 ubiquitin ligase"
"ENSG00000198133",6.4494825974198,-1.00666233849939,0.711408158641599,-1.41502782372017,0.157060338308841,0.236190829824549,"161145","161145","transmembrane protein 229B"
"ENSG00000068400",531.38542387532,0.124541064587154,0.08803723314636,1.41464083020541,0.157173831007107,0.236337413644401,"56850","56850","GRIP1 associated protein 1"
"ENSG00000100591",1399.68296521918,0.083746108227557,0.0592182686695589,1.41419379710111,0.15730500873928,0.236510557315738,"10598","10598","activator of HSP90 ATPase activity 1"
"ENSG00000110442",446.44255814762,-0.129255940183772,0.0914605687290524,-1.41324225269893,0.157584506899217,0.236906645077547,"29099","29099","COMM domain containing 9"
"ENSG00000169635",153.06003964094,0.215632224812069,0.152606144390216,1.41299831454161,0.157656219675416,0.236990307192164,"23119","23119","HIC ZBTB transcriptional repressor 2"
"ENSG00000197410",0.803947109464653,3.03288512421025,2.14678215517284,1.41275868019598,0.157726691292011,0.237052325044569,"54798","54798","dachsous cadherin-related 2"
"ENSG00000204519",105.938255443861,0.253956361310518,0.179760456638193,1.41274875498152,0.157729610611531,0.237052325044569,"90233","90233","zinc finger protein 551"
"ENSG00000165949",5.7486910499805,1.10438603220559,0.782098092753482,1.41208122413066,0.157926046521894,0.237323374453455,"3429","3429","interferon alpha inducible protein 27"
"ENSG00000197880",0.743084943822294,2.94752827889509,2.09013509188923,1.41020945982534,0.158477843368933,0.238128332932604,"259283","259283","myelodysplastic syndrome 2 translocation associated"
"ENSG00000134461",58.904249720059,0.324419632948737,0.230074845522959,1.41006128771415,0.158521586835831,0.238169805720556,"54522","54522","ankyrin repeat domain 16"
"ENSG00000145736",133.185848754714,0.216953121418286,0.153935558022628,1.40937626241232,0.158723939275683,0.238449546896796,"2966","2966","general transcription factor IIH subunit 2"
"ENSG00000169188",243.889897312029,-0.165748366321967,0.117672880609847,-1.40855195745159,0.158967693222819,0.238771331706097,"27301","27301","apurinic/apyrimidinic endodeoxyribonuclease 2"
"ENSG00000140455",256.821379201877,0.161004704280522,0.114305893118742,1.40854246345171,0.158970502328114,0.238771331706097,"9960","9960","ubiquitin specific peptidase 3"
"ENSG00000124782",488.219803651135,-0.12015523213369,0.0853089232029239,-1.4084720287452,0.158991343875156,0.238778327314134,"6239","6239","ras responsive element binding protein 1"
"ENSG00000143199",4.69997323104469,-1.19745621699772,0.850314672546215,-1.40825068137659,0.159056853761469,0.238852399022566,"55811","55811","adenylate cyclase 10"
"ENSG00000164296",97.045598104979,-0.258849942912259,0.183885441276096,-1.40766958556336,0.159228931861998,0.239086470658653,"81789","81789","tigger transposable element derived 6"
"ENSG00000165724",300.068763068983,0.150258847507118,0.10674812330004,1.40760177192794,0.159249022477844,0.239092304633978,"116225","116225","zinc finger MYND-type containing 19"
"ENSG00000122824",15.4727133685937,-0.657145182091947,0.466972647070657,-1.40724555541797,0.159354587457905,0.239226453332715,"170685","170685","nudix hydrolase 10"
"ENSG00000112578",487.358059599875,-0.124795561213116,0.0886963384692462,-1.40699789153513,0.159428013993694,0.239312332736083,"705","705","bystin like"
"ENSG00000067842",1.6319001503362,-2.20639672901974,1.56929487250266,-1.40597969679277,0.159730153787404,0.239737460799507,"492","492","ATPase plasma membrane Ca2+ transporting 3"
"ENSG00000198218",1156.1568859078,0.0862819820335216,0.0613698673285542,1.4059339833928,0.15974372896299,0.239737460799507,"54870","54870","glutamine rich 1"
"ENSG00000157890",1.3037436850176,2.58717498696915,1.84065659702438,1.40557178951881,0.15985131788593,0.239865502084187,"84465","84465","multiple EGF like domains 11"
"ENSG00000168275",202.960788417398,0.183314901640373,0.130423361848204,1.40553731358135,0.159861561745548,0.239865502084187,"388753","388753","cytochrome c oxidase assembly factor 6"
"ENSG00000166484",481.886090897211,0.122920588455553,0.0874843499653641,1.40505803042736,0.160004022911316,0.240054845844372,"5598","5598","mitogen-activated protein kinase 7"
"ENSG00000156049",1.20439304914752,2.49334167131915,1.77522195457339,1.40452390468454,0.160162898448765,0.240218409855852,"9630","9630","G protein subunit alpha 14"
"ENSG00000242220",1.20439304914752,2.49334167131915,1.77522195457339,1.40452390468454,0.160162898448765,0.240218409855852,"140290","140290","t-complex 10 like"
"ENSG00000271303",47.9830890255587,-0.367531347658066,0.261682531634842,-1.40449324363358,0.160172022187152,0.240218409855852,"140809","140809","sulfiredoxin 1"
"ENSG00000275700",666.882498040975,-0.107582555276181,0.0765999681440805,-1.40447258507763,0.160178169727659,0.240218409855852,"26574","26574","apoptosis antagonizing transcription factor"
"ENSG00000196812",19.8292453565283,0.555092833832713,0.39557654604651,1.40325011525696,0.160542268031633,0.240739975865303,"80345","80345","zinc finger and SCAN domain containing 16"
"ENSG00000196369",78.7299298116091,-0.291990479704908,0.208113224714616,-1.40303664077721,0.160605913000125,0.240797606883994,"647135","647135","SLIT-ROBO Rho GTPase activating protein 2B"
"ENSG00000119650",163.916578557056,0.195996512127788,0.139696987846315,1.40301172666235,0.160613342100134,0.240797606883994,"112752","112752","intraflagellar transport 43"
"ENSG00000278570",1.14741478038518,-2.56440553375042,1.82794896804849,-1.40288683030805,0.160650588658091,0.24081927011762,"10002","10002","nuclear receptor subfamily 2 group E member 3"
"ENSG00000105865",63.3693854946548,-0.318616551728417,0.227120280679811,-1.40285381285521,0.160660436204943,0.24081927011762,"11062","11062","dihydrouridine synthase 4 like"
"ENSG00000183486",7.28209297023499,-0.941098008649282,0.671191417921168,-1.40213057485758,0.160876258387594,0.241118276742235,"4600","4600","MX dynamin like GTPase 2"
"ENSG00000069966",228.2972199118,-0.1711378462219,0.122083869189185,-1.40180555677425,0.160973318669131,0.241239242625126,"10681","10681","G protein subunit beta 5"
"ENSG00000222011",31.4777657836363,-0.448658207273143,0.320185939775534,-1.40124268913143,0.16114151269591,0.241466776184792,"222234","222234","family with sequence similarity 185 member A"
"ENSG00000144524",492.825846399964,-0.131142123161322,0.0936257049645739,-1.4007063894573,0.16130189124095,0.241682553403978,"64708","64708","COP9 signalosome subunit 7B"
"ENSG00000105516",43.7820698183347,0.389902926697852,0.278465587576585,1.40018352030884,0.161458369465663,0.241892443450081,"1628","1628","D-box binding PAR bZIP transcription factor"
"ENSG00000176142",677.346806617784,0.111181683600862,0.0794141041516063,1.40002440106368,0.161506011573502,0.241939252183517,"55254","55254","transmembrane protein 39A"
"ENSG00000146109",314.382301700303,0.146766914577775,0.104871797319074,1.39948888385344,0.161666429485142,0.242154974682618,"29777","29777","activator of basal transcription 1"
"ENSG00000144161",45.4166125120031,-0.36698278607824,0.262238968226773,-1.39942125519991,0.161686696671929,0.242160747406115,"84524","84524","zinc finger CCCH-type containing 8"
"ENSG00000112619",17.8923492827288,-0.588713526156397,0.420729609742241,-1.39926811073999,0.161732598618992,0.242204908650489,"5961","5961","peripherin 2"
"ENSG00000198225",32.2800160883896,-0.47960242703451,0.342881492698189,-1.39874107307584,0.161890642662302,0.242416983846504,"642489","642489","FKBP prolyl isomerase family member 1C"
"ENSG00000005175",551.265959568277,0.113508129791376,0.0811665451592759,1.39845954473773,0.161975112992366,0.24251885702145,"79657","79657","RNA polymerase II associated protein 3"
"ENSG00000100852",1079.30827850826,-0.0943324010707012,0.0674649628604474,-1.39824283703868,0.162040157063607,0.242591626313186,"394","394","Rho GTPase activating protein 5"
"ENSG00000092036",45.988414901023,-0.37843998786386,0.270708536569772,-1.39796104200918,0.162124766355579,0.242693669116296,"54930","54930","HAUS augmin like complex subunit 4"
"ENSG00000115255",39.6120586833161,0.392338536168496,0.280688043317922,1.39777431033681,0.162180851126243,0.242752995588576,"92840","92840","receptor accessory protein 6"
"ENSG00000167964",16.4176624524739,-0.608348572780464,0.435258399762355,-1.39767221749796,0.162211520853051,0.242774272536611,"25837","25837","RAB26, member RAS oncogene family"
"ENSG00000009307",12003.0559697435,-0.0486142971253109,0.0347846391766255,-1.39757945679594,0.162239390905904,0.242791355454479,"7812","7812","cold shock domain containing E1"
"ENSG00000179532",65.269239159341,0.316563166567893,0.226604806928806,1.39698345705151,0.162418545872195,0.243034809918698,"144132","144132","dynein heavy chain domain 1"
"ENSG00000142408",21.0497148153008,0.553761737529429,0.396510111206439,1.3965891962869,0.16253714097118,0.243187605505405,"59283","59283","calcium voltage-gated channel auxiliary subunit gamma 8"
"ENSG00000250312",49.2986731495378,0.359113237067877,0.257300180444756,1.39569757179001,0.162805585844873,0.243564552175548,"255403","255403","zinc finger protein 718"
"ENSG00000135052",1472.82337742056,-0.0770795166744484,0.0552342455203024,-1.3955023002191,0.16286442163346,0.24362786949002,"51280","51280","golgi membrane protein 1"
"ENSG00000198556",72.4361168984001,-0.293433009665436,0.210283913049233,-1.39541349316976,0.162891184712992,0.243643201465479,"285989","285989","zinc finger protein 789"
"ENSG00000105404",1795.08320187268,-0.073732849176861,0.0528537083568822,-1.39503644056529,0.163004851018467,0.243788501969231,"10567","10567","Rab acceptor 1"
"ENSG00000164100",6.51676566861149,-0.998325526978145,0.71566401478574,-1.39496398638547,0.163026699910435,0.243796465688076,"9348","9348","N-deacetylase and N-sulfotransferase 3"
"ENSG00000186310",136.983731082643,-0.214001186162557,0.153535262816683,-1.39382433869976,0.163370656550872,0.244286071425111,"4675","4675","nucleosome assembly protein 1 like 3"
"ENSG00000128918",3.84017921501081,-1.30035221171497,0.933526057095629,-1.39294688330458,0.163635853583598,0.244651682245379,"8854","8854","aldehyde dehydrogenase 1 family member A2"
"ENSG00000124116",5.4269555658541,-1.07730191169833,0.7734398241096,-1.39287101351232,0.163658799261444,0.244651682245379,"140686","140686","WAP four-disulfide core domain 3"
"ENSG00000015532",1423.68855935204,0.0852267272827323,0.0611886980168641,1.39285080488627,0.163664911465493,0.244651682245379,"64132","64132","xylosyltransferase 2"
"ENSG00000065613",1486.10231199833,0.0778698869043566,0.055912168576979,1.39271805916715,0.163705065375593,0.24468691465419,"9748","9748","STE20 like kinase"
"ENSG00000175946",6.47699462245014,-0.978157150718996,0.702461434877475,-1.3924709630353,0.163779828619475,0.24477386461221,"340359","340359","kelch like family member 38"
"ENSG00000138346",73.7972152762001,-0.306064760781596,0.219876970767093,-1.39198188747924,0.163927882821412,0.244970321396446,"1763","1763","DNA replication helicase/nuclease 2"
"ENSG00000196284",80.9451860401292,-0.280857219836329,0.201815603329353,-1.39165265322912,0.16402760623586,0.245094521207604,"8464","8464","SPT3 homolog, SAGA and STAGA complex component"
"ENSG00000165527",2134.36166250745,-0.0694531803628129,0.0499239472648806,-1.39117966763158,0.164170951209646,0.24528386978705,"382","382","ARF GTPase 6"
"ENSG00000171786",1.21940571450885,2.4712793684956,1.77647891000302,1.39111100873773,0.164191767099886,0.245290130801106,"4807","4807","nescient helix-loop-helix 1"
"ENSG00000144843",3.89531721544184,-1.32884506332834,0.955822364392376,-1.39026362306672,0.164448839819016,0.245649304716996,"141","141","ADP-ribosylarginine hydrolase"
"ENSG00000204576",182.520556882215,0.187459181810061,0.134858602318829,1.39004244880779,0.164515987662688,0.245724729902338,"80742","80742","proline rich 3"
"ENSG00000185215",110.723839473241,0.248011364800291,0.178457101429234,1.38975340748005,0.1646037708686,0.245830958132942,"7127","7127","TNF alpha induced protein 2"
"ENSG00000160588",14.2499739882949,-0.672667413811246,0.484771019408591,-1.38759824098372,0.165259417396736,0.246785166424235,"196264","196264","myelin protein zero like 3"
"ENSG00000157654",15.8005639851437,0.623710628935549,0.44967464608592,1.3870264520459,0.165433696981735,0.24702041951913,"445815","445815","PALM2 and AKAP2 fusion"
"ENSG00000170946",180.31788116743,0.18632676119024,0.13439454080908,1.38641614509428,0.165619869304577,0.247273381068583,"120526","120526","DnaJ heat shock protein family (Hsp40) member C24"
"ENSG00000164867",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247450066589608,"4846","4846","nitric oxide synthase 3"
"ENSG00000166432",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247450066589608,"84460","84460","zinc finger matrin-type 1"
"ENSG00000213417",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247450066589608,"85294","85294","keratin associated protein 2-4"
"ENSG00000103723",3.4571882900491,1.52270274815765,1.10070328989867,1.38339074856206,0.166545085713582,0.248554136619279,"8120","8120","adaptor related protein complex 3 subunit beta 2"
"ENSG00000025434",67.04677123721,-0.303658772325477,0.219535062752571,-1.38319031373917,0.166606518976089,0.248620671687389,"10062","10062","nuclear receptor subfamily 1 group H member 3"
"ENSG00000134815",394.075679106936,-0.135131097428886,0.0977496476224155,-1.38242030243287,0.166842685840579,0.248947915341009,"9704","9704","DExH-box helicase 34"
"ENSG00000183808",249.353910303961,-0.16135034935561,0.116767217093898,-1.38181206481834,0.167029413596962,0.249201331601738,"389677","389677","RNA binding motif protein 12B"
"ENSG00000204540",3.41848348079882,-1.37582824521318,0.996083123054384,-1.38123838600372,0.167205675745799,0.249439083918454,"170679","170679","psoriasis susceptibility 1 candidate 1"
"ENSG00000232838",27.7160614635099,0.498698791818023,0.361090699144149,1.38109010561621,0.167251257445012,0.249481857480912,"100303755","100303755","PET117 cytochrome c oxidase chaperone"
"ENSG00000135763",327.602979437203,-0.140020863201609,0.101390343834626,-1.3810078741817,0.167276539582928,0.24949434543131,"9816","9816","URB2 ribosome biogenesis homolog"
"ENSG00000136059",37.6064956757555,-0.409839831037964,0.296886751239056,-1.38045847222046,0.167445527455837,0.249721147486447,"50853","50853","villin like"
"ENSG00000037280",3.56053927354244,-1.38602094631543,1.00408233720713,-1.38038574622343,0.167467906499308,0.249729279612977,"2324","2324","fms related receptor tyrosine kinase 4"
"ENSG00000140829",1146.54335800358,-0.0844769677371395,0.0612067942777528,-1.38018938475667,0.167528341531865,0.249794153710069,"9785","9785","DEAH-box helicase 38"
"ENSG00000178385",90.2218796613613,0.265086129985137,0.19209126994219,1.38000092385727,0.167586360377724,0.249855412390151,"389072","389072","pleckstrin homology domain containing M3"
"ENSG00000135940",763.203530653853,0.0983722232065115,0.0713112685261669,1.37947655734682,0.167747869245305,0.250070936934953,"1329","1329","cytochrome c oxidase subunit 5B"
"ENSG00000266173",55.531702175337,0.330096987309529,0.239322926318893,1.37929529939677,0.167803725249978,0.250118849200037,"92335","92335","STE20 related adaptor alpha"
"ENSG00000144036",957.574267528807,-0.0904427187878361,0.0655732580255153,-1.37926224060186,0.167813914072873,0.250118849200037,"23233","23233","exocyst complex component 6B"
"ENSG00000171189",7.91864503149506,0.899265718109361,0.652258516391498,1.37869524967552,0.167988734754179,0.250354120460925,"2897","2897","glutamate ionotropic receptor kainate type subunit 1"
"ENSG00000168672",11.2399180758252,-0.733160621652827,0.531842601500264,-1.37852932349659,0.168039920736625,0.250405109640255,"157638","157638","LRAT domain containing 2"
"ENSG00000181804",42.4890510709323,-0.381957640233544,0.27716479116055,-1.37808860437938,0.168175933483003,0.250582480570413,"285195","285195","solute carrier family 9 member A9"
"ENSG00000141524",3.1984076571028,1.46695933277123,1.06471393954291,1.37779668161479,0.168266070862856,0.250691468192525,"11322","11322","transmembrane channel like 6"
"ENSG00000101751",174.089243926096,0.19866082920745,0.1442011075717,1.3776650717379,0.168306720078162,0.25072671123114,"11201","11201","DNA polymerase iota"
"ENSG00000149100",1685.64760480068,-0.0760016233222542,0.0551718390316598,-1.3775437733486,0.168344190999928,0.250757212924072,"10480","10480","eukaryotic translation initiation factor 3 subunit M"
"ENSG00000086758",6890.15476314387,-0.0707657056276461,0.0513775352622884,-1.37736668889192,0.168398906332155,0.250813392289988,"10075","10075","HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1"
"ENSG00000113638",164.41223796524,0.193551094104261,0.14054554772843,1.37714141239288,0.168468531271118,0.250891764446763,"23548","23548","tetratricopeptide repeat domain 33"
"ENSG00000116984",762.183003449445,-0.115809744384704,0.0841064468149819,-1.37694253853647,0.16853001404795,0.250957996292234,"4548","4548","5-methyltetrahydrofolate-homocysteine methyltransferase"
"ENSG00000143106",1482.67702640825,-0.0769799724449387,0.0559204392275393,-1.37659813671542,0.16863652730222,0.251091262873847,"5686","5686","proteasome 20S subunit alpha 5"
"ENSG00000170190",28.9167672186682,-0.456305040726053,0.331560838254064,-1.37623322202003,0.168749439691978,0.251234029587835,"9121","9121","solute carrier family 16 member 5"
"ENSG00000151923",1176.21128004921,-0.0848707237983042,0.061677950729879,-1.37603021491422,0.168812278973384,0.251302226210605,"7073","7073","TIA1 cytotoxic granule associated RNA binding protein like 1"
"ENSG00000165568",10.560336895323,-0.768420225267604,0.558667319968151,-1.37545225539846,0.168991278025613,0.251543312751199,"83592","83592","aldo-keto reductase family 1 member E2"
"ENSG00000154102",59.7339752623162,-0.313603238212493,0.228009828210502,-1.37539351120852,0.169009479577282,0.251545027911149,"404550","404550","chromosome 16 open reading frame 74"
"ENSG00000049769",109.025792748701,0.239185027945216,0.173926541076073,1.37520717922286,0.169067223209616,0.251605589190506,"89801","89801","protein phosphatase 1 regulatory subunit 3F"
"ENSG00000198700",1619.28881445642,-0.0755308183276873,0.0549312606122453,-1.37500609827348,0.169129554096222,0.251672964310203,"55705","55705","importin 9"
"ENSG00000169271",2.15826531651585,-1.8500088201758,1.34625507951283,-1.37418892476548,0.169383038160228,0.252024742337234,"8988","8988","heat shock protein family B (small) member 3"
"ENSG00000138101",61.2494357013133,0.318194897748916,0.231593561494897,1.37393671782161,0.169461329288136,0.252115806425043,"1838","1838","dystrobrevin beta"
"ENSG00000121690",70.960598463162,-0.289512672500887,0.210791805457788,-1.37345316565858,0.169611511447774,0.252313797126483,"91614","91614","DEP domain containing 7"
"ENSG00000177548",485.220245216934,-0.123265793390557,0.089755581124049,-1.37334962179337,0.169643683183514,0.252336213498292,"79874","79874","rabaptin, RAB GTPase binding effector protein 2"
"ENSG00000188766",457.5997949745,0.12603119937495,0.091788498388705,1.3730609127217,0.169733411087871,0.252444228547425,"399473","399473","sprouty related EVH1 domain containing 3"
"ENSG00000116685",1363.89085730184,0.0856483540011245,0.0623836621819272,1.37292924149517,0.169774345006047,0.252461363185991,"90231","90231","KIAA2013"
"ENSG00000186468",2852.54550552176,-0.0647116166066884,0.047134509031026,-1.37291377245687,0.169779154502603,0.252461363185991,"6228","6228","ribosomal protein S23"
"ENSG00000156256",748.089533107165,-0.101296391749358,0.0737869522769191,-1.3728225468535,0.169807519637659,0.252478095811148,"10600","10600","ubiquitin specific peptidase 16"
"ENSG00000065675",1.76394968089108,2.05597690847315,1.49950081712654,1.37110756125693,0.170341428236862,0.25324641598213,"5588","5588","protein kinase C theta"
"ENSG00000163702",360.845720099214,0.137090522820335,0.0999938992349294,1.37098886901339,0.170378425946097,0.253275898882491,"84818","84818","interleukin 17 receptor C"
"ENSG00000206559",8.63800446302409,-0.831119192384264,0.606298892750442,-1.3708077028047,0.170434909102864,0.253334338998959,"152098","152098","zinc finger CW-type and PWWP domain containing 2"
"ENSG00000181090",988.069942225154,0.0887467265177541,0.0647853278213408,1.36985841551179,0.170731102858149,0.253749037127948,"79813","79813","euchromatic histone lysine methyltransferase 1"
"ENSG00000187566",15.6984752563861,-0.627101044862331,0.45785599664818,-1.36964689652017,0.170797152873872,0.253821635122996,"378884","378884","NHL repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000147592",101.95440923181,-0.245443201443976,0.179231581441294,-1.36941938173083,0.170868219183815,0.253901672458254,"51110","51110","lactamase beta 2"
"ENSG00000130703",661.650667667457,0.105492542061801,0.077053701881209,1.36907818166135,0.170974837632119,0.254034517061862,"9885","9885","oxysterol binding protein like 2"
"ENSG00000132000",40.8771332788445,-0.379500749442214,0.277227767811733,-1.36891319523207,0.17102641058028,0.254085556510064,"79883","79883","podocan like 1"
"ENSG00000181350",10.545564304228,-0.78997050299101,0.577192214413216,-1.36864372606638,0.171110668737285,0.2541851396043,"388341","388341","leucine rich repeat containing 75A"
"ENSG00000153207",1189.70080844209,-0.0812500080149278,0.0594461945816188,-1.36678232453337,0.171693544642761,0.255025325446421,"25909","25909","AT-hook containing transcription factor 1"
"ENSG00000178917",22.5747239312862,0.515309406874911,0.377185719930385,1.36619543011867,0.171877631494172,0.255273059700525,"285346","285346","zinc finger protein 852"
"ENSG00000153936",849.529785388964,0.0939073078949217,0.0687780553515793,1.36536730233047,0.172137635432409,0.255633484969276,"9653","9653","heparan sulfate 2-O-sulfotransferase 1"
